#data from http://pds-geosciences.wustl.edu/phx/phx-m-ra-4-rdr-sci-v1/phxra_1001/data/
time(s);x_t(m);y_t(m);z_t(m);th_t(rad);Fr(N);Ft(N);Fz(N);R(N)
900551409.1;0.1949;1.8391;0.5017;-2.4006;4.6108;-2.9502;7.2472;8.5896
900551409.2;0.1952;1.8416;0.5018;-2.4005;2.4432;-2.8127;6.005;6.483
900551409.3;0.1956;1.8444;0.5012;-2.3998;0;-3.28;0;0
900551409.4;0.1962;1.8487;0.5009;-2.4019;-3.0782;-2.9381;5.9819;6.7274
900551409.5;0.1967;1.8525;0.5012;-2.4042;-17.293;0.8422;1.1467;17.331
900551409.6;0.197;1.8547;0.5023;-2.4026;-13.3166;0.7434;-3.2328;13.7034
900551409.7;0.1972;1.8564;0.5029;-2.4004;0;0.2605;0;0
900551409.8;0.1975;1.8589;0.5028;-2.4015;0;0;0;0
900551409.9;0.1979;1.8615;0.5024;-2.4016;0;3.8598;0;0
900551410;0.1981;1.8638;0.5021;-2.4003;0;3.6842;0;0
900551410.1;0.1985;1.8662;0.5024;-2.4001;0;0;0;0
900551410.2;0.1988;1.8687;0.5027;-2.4011;4.5577;3.6025;6.9869;8.342
900551410.3;0.1992;1.8715;0.5028;-2.4025;0;0;0;0
900551410.4;0.1995;1.874;0.503;-2.4013;-17.999;7.5312;0.6678;18.0114
900551410.5;0.1997;1.8756;0.5039;-2.4012;-5.4763;10.7728;-0.3444;5.4872
900551410.6;0.1999;1.8774;0.504;-2.4003;0;10.8244;0;0
900551410.7;0.2003;1.8799;0.5034;-2.3994;0;0;0;0
900551410.8;0.2006;1.8827;0.5028;-2.4;0;15.6736;0;0
900551410.9;0.201;1.8851;0.5033;-2.4019;0;15.9877;0;0
900551411;0.2012;1.8869;0.5039;-2.401;0;17.7545;0;0
900551411.1;0.2008;1.8891;0.5037;-2.3987;0;2.8585;0;0
900551411.2;0.1975;1.8923;0.5036;-2.4001;2.496;4.6769;6.095;6.5863
900551411.3;0.1934;1.8955;0.5038;-2.4025;0;0;0;0
900551411.4;0.1923;1.8979;0.5041;-2.4013;-20.3272;2.0395;-0.0874;20.3274
900551411.5;0.1925;1.8994;0.5048;-2.3992;-3.0475;-2.7313;0.706;3.1282
900551411.6;0.1927;1.9014;0.5052;-2.4007;0;-2.8791;0;0
900551411.7;0.193;1.9039;0.5045;-2.4009;0;0;0;0
900551411.8;0.1933;1.9065;0.5035;-2.4003;0;-2.935;0;0
900551411.9;0.1936;1.9087;0.5038;-2.4011;0;-2.8518;0;0
900551412;0.1939;1.9107;0.5042;-2.4007;0;-2.7007;0;0
900551412.1;0.1941;1.9128;0.5044;-2.3994;5.3239;-2.9455;7.5462;9.2352
900551412.2;0.1944;1.9152;0.5041;-2.3996;6.577;-3.0052;7.5575;10.0186
900551412.3;0.1948;1.9177;0.5038;-2.4009;0;0;0;0
900551412.4;0.1951;1.9201;0.5038;-2.4011;-8.4904;-2.706;3.5695;9.2102
900551412.5;0.1953;1.9218;0.5043;-2.4002;-2.2544;-2.7851;2.878;3.6558
900551412.6;0.1955;1.9236;0.5041;-2.3997;0;-2.7813;0;0
900551412.7;0.1958;1.9259;0.5037;-2.3998;0;0;0;0
900551412.8;0.1961;1.9282;0.5037;-2.4009;0;-2.5425;0;0
900551412.9;0.1964;1.9303;0.504;-2.4016;3.6033;-2.9114;6.085;7.0718
900551413;0.1966;1.9322;0.5043;-2.4013;0;-2.5676;0;0
900551413.1;0.1969;1.9343;0.504;-2.4001;1.0455;-2.9113;6.2976;6.3838
900551413.2;0.1971;1.9365;0.5038;-2.4002;0;-2.5097;0;0
900551413.3;0.1974;1.9387;0.5037;-2.4012;0;0;0;0
900551413.4;0.1977;1.941;0.5038;-2.4013;-8.7351;-2.6713;3.4625;9.3963
900551413.5;0.1979;1.9428;0.5038;-2.4009;2.3658;-2.8636;6.6187;7.0288
900551413.6;0.1982;1.9445;0.5038;-2.4003;0;0;0;0
900551413.7;0.1984;1.9466;0.5035;-2.4002;0;0;0;0
900551413.8;0.1987;1.9488;0.5031;-2.4004;0;-2.9258;0;0
900551413.9;0.199;1.9508;0.5029;-2.4003;3.6808;-2.9155;7.7293;8.561
900551414;0.1992;1.9528;0.5031;-2.4011;3.8473;-2.8836;6.1357;7.2422
900551414.1;0.1994;1.9545;0.5034;-2.4015;4.2391;-2.923;6.5131;7.7711
900551414.2;0.1997;1.9566;0.5032;-2.4016;0;-2.3493;0;0
900551414.3;0.1999;1.9585;0.5029;-2.4005;0;0;0;0
900551414.4;0.2002;1.9607;0.5026;-2.3997;-1.1501;-2.7883;5.0847;5.2131
900551414.5;0.2004;1.9624;0.5031;-2.4012;-6.2155;-2.668;-0.3244;6.224
900551414.6;0.2007;1.9645;0.5028;-2.4033;0;0;0;0
900551414.7;0.201;1.9666;0.5021;-2.4014;-0.5321;-2.8876;4.93;4.9586
900551414.8;0.2012;1.9682;0.5019;-2.3999;2.6262;0.8524;5.9324;6.4877
900551414.9;0.2014;1.97;0.5003;-2.4006;0;0;0;0
900551415;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.1;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.2;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.3;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.4;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.5;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.6;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.7;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.8;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551415.9;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.1;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.2;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.3;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.4;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.5;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.6;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.7;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.8;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551416.9;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.1;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.2;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.3;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.4;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.5;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.6;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.7;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.8;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551417.9;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418.1;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418.2;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418.3;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418.4;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418.5;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418.6;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418.7;0.2014;1.9699;0.5001;-2.3996;0;0;0;0
900551418.8;0.1999;1.9701;0.5001;-2.3996;0;0;0;0
900551418.9;0.1999;1.9701;0.5001;-2.3996;0;0;0;0
900551419.4;0.1999;1.9701;0.5001;-2.3996;0;0;0;0
900551419.5;0.1999;1.9701;0.5001;-2.3996;0;0;0;0
900551419.6;0.1998;1.9698;0.5007;-2.4011;0;0;0;0
900551419.7;0.1996;1.9678;0.5025;-2.4019;0;0;0;0
900551419.8;0.1992;1.9648;0.5037;-2.3994;0;0;0;0
900551419.9;0.1989;1.9624;0.5032;-2.396;0;0;0;0
900551420;0.1987;1.9608;0.5019;-2.3947;0;3.0996;0;0
900551420.1;0.1985;1.9592;0.5013;-2.3964;0;-0.492;0;0
900551420.2;0.1982;1.9572;0.501;-2.3974;0;0.1081;0;0
900551420.3;0.1978;1.954;0.5006;-2.3929;5.5199;-0.6014;1.7372;5.7868
900551420.4;0.1976;1.9519;0.5007;-2.3909;3.0701;-4.6506;0.6626;3.1408
900551420.5;0.1973;1.95;0.5007;-2.3942;0;0;0;0
900551420.6;0.1971;1.9481;0.5001;-2.3955;0;-8.0843;0;0
900551420.7;0.1968;1.9458;0.4994;-2.3923;14.3861;-8.3336;12.5243;19.074
900551420.8;0.1965;1.9434;0.4994;-2.391;3.4976;-11.618;4.5734;5.7575
900551420.9;0.1962;1.9413;0.5;-2.3929;0;-11.314;0;0
900551421;0.196;1.9394;0.4994;-2.3934;0;-13.2639;0;0
900551421.1;0.1958;1.9375;0.4983;-2.3909;7.0986;-13.5341;8.642;11.1836
900551421.2;0.1955;1.9355;0.4979;-2.3902;0;-17.2147;0;0
900551421.3;0.1952;1.9329;0.4985;-2.3935;0;0;0;0
900551421.4;0.1986;1.9305;0.4985;-2.3948;0;-1.4944;0;0
900551421.5;0.2014;1.9282;0.4981;-2.3921;0;0;0;0
900551421.6;0.2011;1.9266;0.4973;-2.3921;0;0;0;0
900551421.7;0.2009;1.9245;0.4972;-2.3943;0;0;0;0
900551421.8;0.2006;1.9225;0.4968;-2.3947;12.7528;0;12.8307;18.0903
900551421.9;0.2002;1.9195;0.4986;-2.3906;0;0;0;0
900551422;0.2003;1.9196;0.4989;-2.3926;0;0;0;0
900551422.1;0.2003;1.9198;0.4997;-2.3978;0;0;0;0
900551422.2;0.2003;1.9198;0.4999;-2.3988;0;0;0;0
900551422.3;0.2003;1.9198;0.4999;-2.3988;0;0;0;0
900551422.9;0.2003;1.9198;0.4999;-2.3988;0;0;0;0
900551423;0.2003;1.9198;0.4999;-2.3988;0;0;0;0
900551423.1;0.2003;1.9201;0.5008;-2.405;0;0;0;0
900551423.2;0.2004;1.9205;0.5026;-2.4173;0;0;0;0
900551423.3;0.2005;1.9212;0.5051;-2.4338;0;0;0;0
900551423.4;0.2005;1.9216;0.5064;-2.443;0;0;0;0
900551423.5;0.2006;1.9222;0.5085;-2.4574;0;0;0;0
900551423.6;0.2007;1.923;0.511;-2.4739;0;0;0;0
900551423.7;0.2008;1.9238;0.5132;-2.4893;0;0;0;0
900551423.8;0.2009;1.9245;0.5153;-2.5037;0;0;0;0
900551423.9;0.201;1.9253;0.5175;-2.5191;0;0;0;0
900551424;0.2011;1.9263;0.52;-2.5366;0;0;0;0
900551424.1;0.2012;1.9272;0.5222;-2.552;0;0;0;0
900551424.2;0.2014;1.9281;0.5244;-2.5674;0;0;0;0
900551424.3;0.2015;1.9295;0.5274;-2.589;0;0;0;0
900551424.4;0.2017;1.9305;0.5296;-2.6045;0;0;0;0
900551424.5;0.2018;1.9313;0.5313;-2.6168;0;0;0;0
900551424.6;0.2019;1.9324;0.5334;-2.6322;0;0;0;0
900551424.7;0.2021;1.9336;0.5358;-2.6497;0;0;0;0
900551424.8;0.2022;1.9349;0.5381;-2.6672;0;0;0;0
900551424.9;0.2024;1.9361;0.5402;-2.6826;0;0;0;0
900551425;0.2025;1.9369;0.5416;-2.6929;0;0;0;0
900551425.1;0.2026;1.9379;0.5433;-2.7063;0;0;0;0
900551425.2;0.2028;1.9393;0.5456;-2.7238;0;0;0;0
900551425.3;0.203;1.941;0.5482;-2.7444;0;0;0;0
900551425.4;0.2032;1.9424;0.5502;-2.7598;0;0;0;0
900551425.5;0.2033;1.9433;0.5515;-2.7701;0;0;0;0
900551425.6;0.2035;1.9444;0.5532;-2.7834;0;0;0;0
900551425.7;0.2037;1.946;0.5553;-2.8009;0;0;0;0
900551425.8;0.2039;1.9476;0.5573;-2.8174;0;0;0;0
900551425.9;0.2041;1.9488;0.559;-2.8308;0;0;0;0
900551426;0.2042;1.9503;0.5608;-2.8462;0;0;0;0
900551426.1;0.2045;1.952;0.5629;-2.8637;0;0;0;0
900551426.2;0.2047;1.9537;0.5648;-2.8802;0;0;0;0
900551426.3;0.2049;1.9553;0.5666;-2.8966;0;0;0;0
900551426.4;0.2051;1.9571;0.5685;-2.9131;0;0;0;0
900551426.5;0.2053;1.9585;0.57;-2.9265;0;0;0;0
900551426.6;0.2055;1.9599;0.5714;-2.9398;0;0;0;0
900551426.7;0.2057;1.9615;0.573;-2.9542;0;0;0;0
900551426.8;0.2059;1.963;0.5745;-2.9686;0;0;0;0
900551426.9;0.2061;1.9649;0.5763;-2.9851;0;0;0;0
900551427;0.2064;1.9669;0.5781;-3.0026;0;0;0;0
900551427.1;0.2066;1.9688;0.5797;-3.0191;0;0;0;0
900551427.2;0.2068;1.9704;0.5811;-3.0335;0;0;0;0
900551427.3;0.2071;1.9724;0.5827;-3.0499;0;0;0;0
900551427.4;0.2074;1.9747;0.5846;-3.0695;0;0;0;0
900551427.5;0.2076;1.9762;0.5858;-3.0818;0;0;0;0
900551427.6;0.2078;1.9777;0.5869;-3.0942;0;0;0;0
900551427.7;0.2081;1.98;0.5885;-3.1127;0;0;0;0
900551427.8;0.2084;1.9823;0.5902;-3.1312;0;0;0;0
900551427.9;0.2086;1.984;0.5913;3.1386;0;0;0;0
900551428;0.2088;1.9859;0.5925;3.1242;0;0;0;0
900551428.1;0.2091;1.988;0.5939;3.1077;0;0;0;0
900551428.2;0.2094;1.9903;0.5952;3.0902;0;0;0;0
900551428.3;0.2097;1.9923;0.5964;3.0748;0;0;0;0
900551428.4;0.21;1.9948;0.5978;3.0563;0;0;0;0
900551428.5;0.2103;1.997;0.599;3.0398;0;0;0;0
900551428.6;0.2105;1.9987;0.5999;3.0275;0;0;0;0
900551428.7;0.2108;2.0009;0.601;3.011;0;0;0;0
900551428.8;0.2111;2.0035;0.6022;2.9925;0;0;0;0
900551428.9;0.2114;2.0056;0.6032;2.9771;0;0;0;0
900551429;0.2116;2.0076;0.6041;2.9627;0;0;0;0
900551429.1;0.2119;2.0099;0.6051;2.9462;0;0;0;0
900551429.2;0.2122;2.0122;0.606;2.9297;0;0;0;0
900551429.3;0.2125;2.0146;0.6069;2.9133;0;0;0;0
900551429.4;0.2129;2.0171;0.6079;2.8958;0;0;0;0
900551429.5;0.2131;2.0189;0.6085;2.8834;0;0;0;0
900551429.6;0.2134;2.021;0.6092;2.869;0;0;0;0
900551429.7;0.2137;2.0235;0.61;2.8516;0;0;0;0
900551429.8;0.214;2.0258;0.6107;2.8361;0;0;0;0
900551429.9;0.2142;2.0279;0.6113;2.8217;0;0;0;0
900551430;0.2145;2.03;0.6118;2.8073;0;0;0;0
900551430.1;0.2148;2.0326;0.6125;2.7898;0;0;0;0
900551430.2;0.2152;2.0352;0.6131;2.7723;0;0;0;0
900551430.3;0.2155;2.0378;0.6136;2.7549;0;0;0;0
900551430.4;0.2158;2.0404;0.6141;2.7374;0;0;0;0
900551430.5;0.2161;2.0424;0.6145;2.724;0;0;0;0
900551430.6;0.2164;2.0447;0.6149;2.7086;0;0;0;0
900551430.7;0.2168;2.0475;0.6153;2.6901;0;0;0;0
900551430.8;0.2171;2.05;0.6156;2.6736;0;0;0;0
900551430.9;0.2174;2.0522;0.6158;2.6592;0;0;0;0
900551431;0.2177;2.0545;0.616;2.6438;0;0;0;0
900551431.1;0.218;2.057;0.6162;2.6273;0;0;0;0
900551431.2;0.2183;2.0595;0.6164;2.6109;0;0;0;0
900551431.3;0.2186;2.0619;0.6165;2.5955;0;0;0;0
900551431.4;0.2189;2.0645;0.6166;2.578;0;0;0;0
900551431.5;0.2192;2.0666;0.6166;2.5646;0;0;0;0
900551431.6;0.2195;2.0688;0.6166;2.5502;0;0;0;0
900551431.7;0.2198;2.0714;0.6166;2.5327;0;0;0;0
900551431.8;0.2201;2.0738;0.6165;2.5173;0;0;0;0
900551431.9;0.2204;2.0758;0.6164;2.504;0;0;0;0
900551432;0.2207;2.0782;0.6163;2.4885;0;0;0;0
900551432.1;0.221;2.0805;0.6161;2.4731;0;0;0;0
900551432.2;0.2214;2.0835;0.6158;2.4536;0;0;0;0
900551432.3;0.2217;2.0864;0.6155;2.434;0;0;0;0
900551432.4;0.2221;2.0892;0.6151;2.4155;0;0;0;0
900551432.5;0.2223;2.0911;0.6148;2.4032;0;0;0;0
900551432.6;0.2226;2.0934;0.6145;2.3878;0;0;0;0
900551432.7;0.223;2.0962;0.614;2.3693;0;0;0;0
900551432.8;0.2233;2.0985;0.6135;2.3539;0;0;0;0
900551432.9;0.2236;2.1007;0.613;2.3395;0;0;0;0
900551433;0.2239;2.103;0.6125;2.3241;0;0;0;0
900551433.1;0.2242;2.1054;0.6119;2.3076;0;0;0;0
900551433.2;0.2245;2.1078;0.6113;2.2912;0;0;0;0
900551433.3;0.2248;2.1101;0.6106;2.2758;0;0;0;0
900551433.4;0.2251;2.1126;0.6099;2.2583;0;0;0;0
900551433.5;0.2253;2.1144;0.6093;2.246;0;0;0;0
900551433.6;0.2256;2.1165;0.6086;2.2316;0;0;0;0
900551433.7;0.2259;2.1189;0.6078;2.2151;0;0;0;0
900551433.8;0.2262;2.1212;0.6069;2.1987;0;0;0;0
900551433.9;0.2265;2.1234;0.6061;2.1833;0;0;0;0
900551434;0.2268;2.1261;0.605;2.1648;0;0;0;0
900551434.1;0.2271;2.1287;0.6039;2.1463;0;0;0;0
900551434.2;0.2275;2.1311;0.6028;2.1288;0;0;0;0
900551434.3;0.2278;2.1335;0.6016;2.1113;0;0;0;0
900551434.4;0.2281;2.136;0.6004;2.0929;0;0;0;0
900551434.5;0.2283;2.1377;0.5995;2.0805;0;0;0;0
900551434.6;0.2285;2.1397;0.5985;2.0661;0;0;0;0
900551434.7;0.2288;2.142;0.5972;2.0487;0;0;0;0
900551434.8;0.2291;2.1442;0.596;2.0322;0;0;0;0
900551434.9;0.2294;2.1462;0.5948;2.0168;0;0;0;0
900551435;0.2296;2.1481;0.5936;2.0024;0;0;0;0
900551435.1;0.2299;2.1501;0.5924;1.987;0;0;0;0
900551435.2;0.2301;2.1522;0.591;1.9706;0;0;0;0
900551435.3;0.2304;2.1544;0.5895;1.9531;0;0;0;0
900551435.4;0.2307;2.1564;0.588;1.9367;0;0;0;0
900551435.5;0.2309;2.1578;0.587;1.9254;0;0;0;0
900551435.6;0.2311;2.1593;0.5859;1.9131;0;0;0;0
900551435.7;0.2313;2.161;0.5846;1.8997;0;0;0;0
900551435.8;0.2316;2.1637;0.5825;1.8771;0;0;0;0
900551435.9;0.2319;2.1663;0.5802;1.8545;0;0;0;0
900551436;0.2322;2.1681;0.5787;1.8391;0;0;0;0
900551436.1;0.2324;2.1698;0.5772;1.8247;0;0;0;0
900551436.2;0.2326;2.1717;0.5754;1.8073;0;0;0;0
900551436.3;0.2329;2.1738;0.5735;1.7888;0;0;0;0
900551436.4;0.2331;2.1757;0.5716;1.7713;0;0;0;0
900551436.5;0.2333;2.1769;0.5703;1.76;0;0;0;0
900551436.6;0.2335;2.1784;0.5687;1.7456;0;0;0;0
900551436.7;0.2337;2.1803;0.5667;1.7271;0;0;0;0
900551436.8;0.2339;2.182;0.5648;1.7107;0;0;0;0
900551436.9;0.2341;2.1833;0.5632;1.6974;0;0;0;0
900551437;0.2343;2.1849;0.5614;1.6819;0;0;0;0
900551437.1;0.2345;2.1867;0.5592;1.6635;0;0;0;0
900551437.2;0.2347;2.188;0.5575;1.6491;0;0;0;0
900551437.3;0.2349;2.1893;0.5558;1.6357;0;0;0;0
900551437.4;0.2351;2.191;0.5536;1.6172;0;0;0;0
900551437.5;0.2352;2.1921;0.5519;1.6039;0;0;0;0
900551437.6;0.2353;2.1925;0.5514;1.5998;0;0;0;0
900551437.7;0.2353;2.1925;0.5514;1.5998;0;0;0;0
900551438.3;0.2353;2.1925;0.5514;1.5998;0;0;0;0
900551438.4;0.2353;2.1925;0.5514;1.5998;0;0;0;0
900551438.5;0.2352;2.1921;0.5518;1.6003;0;0;0;0
900551438.6;0.2349;2.1898;0.5532;1.6032;0;0;0;0
900551438.7;0.2345;2.1864;0.5548;1.6074;0;0;0;0
900551438.8;0.234;2.1828;0.5557;1.6117;0;-2.6593;0;0
900551438.9;0.2337;2.1807;0.5552;1.6142;0;0;0;0
900551439;0.2336;2.1793;0.5535;1.6156;0;0;0;0
900551439.1;0.2333;2.1774;0.5523;1.6176;0;0;0;0
900551439.2;0.233;2.1752;0.5515;1.6202;0;0;0;0
900551439.3;0.2326;2.172;0.551;1.6238;0;0.3928;0;0
900551439.4;0.2323;2.1699;0.5503;1.626;0;0.295;0;0
900551439.5;0.2321;2.1678;0.5494;1.6284;0;0;0;0
900551439.6;0.2318;2.1657;0.5483;1.6306;0;3.4656;0;0
900551439.7;0.2315;2.1635;0.5475;1.633;0;3.1026;0;0
900551439.8;0.2312;2.1611;0.5471;1.6356;0;0;0;0
900551439.9;0.2309;2.1589;0.5463;1.638;0;0;0;0
900551440;0.2306;2.1566;0.5456;1.6404;0;6.2013;0;0
900551440.1;0.2303;2.1543;0.545;1.6429;0;6.1962;0;0
900551440.2;0.23;2.1521;0.5438;1.6451;0;0;0;0
900551440.3;0.2297;2.1495;0.5426;1.6479;0;0;0;0
900551440.4;0.2293;2.1469;0.5421;1.6506;0;9.1404;0;0
900551440.5;0.2291;2.1452;0.5415;1.6523;0;12.1355;0;0
900551440.6;0.2289;2.1433;0.5416;1.6545;0;0;0;0
900551440.7;0.2277;2.141;0.5414;1.657;0;0;0;0
900551440.8;0.225;2.1392;0.5403;1.6591;0;0;0;0
900551440.9;0.2247;2.1372;0.5391;1.6611;0;0;0;0
900551441;0.2244;2.1348;0.5381;1.6634;0;0;0;0
900551441.1;0.2241;2.1323;0.5376;1.666;0;0;0;0
900551441.2;0.2238;2.1298;0.5374;1.6686;0;0;0;0
900551441.3;0.2235;2.1275;0.5368;1.671;0;0;0;0
900551441.4;0.2232;2.1251;0.5358;1.6733;0;0;0;0
900551441.5;0.2229;2.1232;0.5346;1.6752;0;0;0;0
900551441.6;0.2226;2.1207;0.5342;1.6776;0;0;0;0
900551441.7;0.2223;2.1184;0.5337;1.68;0;0;0;0
900551441.8;0.2221;2.1164;0.5325;1.6818;0;0;0;0
900551441.9;0.2218;2.1141;0.5315;1.684;0;0;0;0
900551442;0.2215;2.1118;0.5308;1.6863;0;0;0;0
900551442.1;0.2212;2.1095;0.53;1.6885;0;0;0;0
900551442.2;0.2208;2.1069;0.5295;1.6911;0;0;0;0
900551442.3;0.2205;2.1042;0.529;1.6937;0;0;0;0
900551442.4;0.2201;2.1012;0.5285;1.6967;0;0;0;0
900551442.5;0.2199;2.0993;0.5274;1.6984;0;0;0;0
900551442.6;0.2196;2.0974;0.5265;1.7002;0;0;0;0
900551442.7;0.2193;2.0949;0.526;1.7043;0;0;0;0
900551442.8;0.2157;2.0924;0.5259;1.7108;0;0;0;0
900551442.9;0.2151;2.0875;0.5271;1.7167;0;0;0;0
900551443;0.2145;2.0828;0.528;1.7215;8.9965;0;4.5512;10.0822
900551443.1;0.2141;2.0798;0.5272;1.7244;4.5593;0;0.6565;4.6063
900551443.2;0.2139;2.0778;0.5254;1.726;-1.3965;0;-0.5364;1.496
900551443.3;0.2137;2.0761;0.5234;1.7272;0;0;0;0
900551443.4;0.2133;2.0732;0.5226;1.7299;7.9393;0;3.8419;8.8201
900551443.5;0.213;2.0709;0.5214;1.7319;3.0014;0;0.9565;3.1501
900551443.6;0.2127;2.0686;0.5205;1.734;1.115;0;1.4735;1.8479
900551443.7;0.2124;2.0663;0.5196;1.736;0;0;0;0
900551443.8;0.2121;2.0638;0.5188;1.7383;0;0;0;0
900551443.9;0.2117;2.0609;0.5182;1.7409;-0.7209;0;0.1186;0.7306
900551444;0.2114;2.0581;0.5176;1.7434;-0.321;0;1.3182;1.3567
900551444.1;0.211;2.0553;0.5169;1.7459;0.2221;0;1.8373;1.8506
900551444.2;0.2106;2.0522;0.5164;1.7487;0;0;0;0
900551444.3;0.2103;2.0496;0.5157;1.7511;0;0;0;0
900551444.4;0.21;2.0469;0.5146;1.7534;6.015;0;2.4778;6.5053
900551444.5;0.2097;2.0446;0.5135;1.7554;0.0613;0;1.5043;1.5056
900551444.6;0.2093;2.0417;0.5133;1.7589;0;0;0;0
900551444.7;0.2089;2.0386;0.5131;1.7644;0;0;0;0
900551444.8;0.2085;2.0353;0.513;1.7685;0;0;0;0
900551444.9;0.2082;2.0327;0.512;1.7706;0;0;0;0
900551445;0.2078;2.0298;0.5112;1.7731;0;0;0;0
900551445.1;0.2074;2.0268;0.5106;1.7757;2.4022;0;1.2687;2.7166
900551445.2;0.2071;2.0242;0.5095;1.7779;0;0;0;0
900551445.3;0.2067;2.0213;0.5087;1.7804;0;0;0;0
900551445.4;0.2063;2.0181;0.508;1.7831;5.2363;0;1.5385;5.4576
900551445.5;0.206;2.0154;0.5073;1.7854;0;0;0;0
900551445.6;0.2057;2.0129;0.5067;1.7884;0;0;0;0
900551445.7;0.2053;2.0098;0.5063;1.7939;0;0;0;0
900551445.8;0.2049;2.0065;0.5058;1.7985;0.5948;0;0.9567;1.1265
900551445.9;0.2045;2.0038;0.5049;1.8008;4.648;0;3.0176;5.5416
900551446;0.2041;2.0008;0.5041;1.8033;-2.1391;0;-0.1593;2.145
900551446.1;0.2038;1.9978;0.5034;1.8059;-0.2239;0;0.6698;0.7063
900551446.2;0.2034;1.9947;0.5028;1.8084;0;0;0;0
900551446.3;0.203;1.9919;0.5018;1.8107;0;0;0;0
900551446.4;0.2026;1.9884;0.501;1.8136;4.5656;0;0.3497;4.579
900551446.5;0.2023;1.9859;0.5;1.8156;2.5108;0;3.0646;3.9618
900551446.6;0.2019;1.9828;0.4997;1.8182;0;0;0;0
900551446.7;0.2015;1.98;0.4988;1.8205;0;0;0;0
900551446.8;0.2011;1.9769;0.4981;1.8231;-3.8507;0;0.3983;3.8712
900551446.9;0.2008;1.9739;0.4972;1.8263;1.0747;0;3.0697;3.2524
900551447;0.2002;1.9696;0.5002;1.8335;0;0;0;0
900551447.1;0.2002;1.9696;0.5002;1.8335;0;0;0;0
900551447.6;0.2002;1.9696;0.5002;1.8335;0;0;0;0
900551447.7;0.2002;1.9696;0.5002;1.8335;0;0;0;0
900551447.8;0.2001;1.969;0.5005;1.8341;0;0;0;0
900551447.9;0.1998;1.9664;0.5015;1.8366;0;0;0;0
900551448;0.1993;1.9621;0.5031;1.8408;0;0;0;0
900551448.1;0.1987;1.9571;0.505;1.8455;0;-7.5419;0;0
900551448.2;0.198;1.9517;0.5075;1.8508;0;-10.8051;0;0
900551448.3;0.1989;1.9467;0.5098;1.8556;0;0;0;0
900551448.4;0.2028;1.9416;0.5118;1.86;0;-1.6779;0;0
900551448.5;0.2067;1.9368;0.5136;1.8642;0;-1.1226;0;0
900551448.6;0.2092;1.9325;0.5152;1.868;0;0;0;0
900551448.7;0.2094;1.9281;0.5168;1.872;0;0;0;0
900551448.8;0.2088;1.9235;0.5186;1.8764;0;2.5642;0;0
900551448.9;0.2082;1.9191;0.5205;1.8806;0;-0.6002;0;0
900551449;0.2076;1.915;0.5222;1.8846;0;0;0;0
900551449.1;0.2071;1.9106;0.5239;1.8887;0;-7.0892;0;0
900551449.2;0.2065;1.9062;0.5256;1.8928;0;-10.4137;0;0
900551449.3;0.2059;1.9018;0.5272;1.897;0;0;0;0
900551449.4;0.2089;1.8967;0.529;1.9014;0;-2.4741;0;0
900551449.5;0.2135;1.8919;0.5305;1.9053;0;0.3358;0;0
